First 3 Steps|Location is: St Vincent's Hospital|4|18:00:00|19:00:00|Medical Dental Building, santa fe, NM 87505|35.657082|-105.951146
GRACE CHAPEL|Location is: GRACE CHAPEL|2|18:45:00|19:45:00|HWY 80, BENSON, NM 85602|31.4430017|-109.8274255
High Nooners|Location is: Flagstaff Alano Club|2|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Beginners/Sunset|Location is: Flagstaff Alano Club|2|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Monday Night Blues|Location is: Flagstaff Alano Club|2|20:00:00|21:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
High Nooners|Location is: Flagstaff Alano Club|3|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Beginners/Sunset|Location is: Flagstaff Alano Club|3|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Back to Basics|Location is: Flagstaff Alano Club|3|20:00:00|21:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
High Nooners|Location is: Flagstaff Alano Club|4|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Sunset Group|Location is: Flagstaff Alano Club|4|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Women_s Solution|Location is: Flagstaff Alano Club|4|19:30:00|20:30:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
High Nooners|Location is: Flagstaff Alano Club|5|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Sunset Group|Location is: Flagstaff Alano Club|5|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Just for Today|Location is: Flagstaff Alano Club|5|20:00:00|21:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
High Nooners|Location is: Flagstaff Alano Club|6|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Beginners/Sunset|Location is: Flagstaff Alano Club|6|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Winners_ Podium|Location is: Flagstaff Alano Club|6|19:30:00|20:30:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
High Nooners|Location is: Flagstaff Alano Club|7|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Sunset Group|Location is: Flagstaff Alano Club|7|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Saturday Night Live|Location is: Flagstaff Alano Club|7|20:00:00|21:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Sunday Maintainers|Location is: Flagstaff Alano Club|1|09:00:00|10:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Flag Action Group|Location is: Flagstaff Alano Club|1|10:15:00|11:15:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
High Nooners|Location is: Flagstaff Alano Club|1|00:00:00|01:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Sunset Group|Location is: Flagstaff Alano Club|1|18:00:00|19:00:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
Mixed Nuts|Location is: Flagstaff Alano Club|1|19:30:00|20:30:00|3rd Avenue between First and Main streets, FLAGSTAFF, NM 86004|35.4318117|-111.3798928
VERHELST RECOVERY HOUSE|Location is: VERHELST RECOVERY HOUSE|4|13:00:00|14:00:00|TOUVREVILLE ROAD, BISBEE, NM |34.5199402|-105.87009009999997
VERHELST RECOVERY HOUSE 2|Location is: VERHELST RECOVERY HOUSE|6|12:00:00|13:00:00|TOUVREVILLE ROAD, BISBEE, NM |34.5199402|-105.87009009999997
VERHELST RECOVERY HOUSE|Location is: VERHELST RECOVERY HOUSE|6|13:00:00|14:00:00|TOUVREVILLE ROAD, BISBEE, NM |34.5199402|-105.87009009999997
VERHELST RECOVERY HOUSE 3|Location is: VERHELST RECOVERY HOUSE|7|19:00:00|20:00:00|TOUVREVILLE ROAD, BISBEE, NM |34.5199402|-105.87009009999997
Acceptance|Location is: Federated church on Aspen|2|10:00:00|11:00:00|federated church Methodist, Flagstaff, NM 86001|35.3605853|-111.7614661
Caduceus|Location is: Caduceus|1|18:30:00|19:30:00|Call 214-7191, FLAGSTAFF, NM 86001|35.3605853|-111.7614661
Central Group|Location is: Epiphany Church|3|19:30:00|20:30:00|423 N. Beaver St., FLAGSTAFF, NM 86001|35.202498|-111.64864599999999
In the Solution|Location is: Epiphany Church|7|19:00:00|20:00:00|423 N. Beaver St., FLAGSTAFF, NM 86001|35.202498|-111.64864599999999
Happy Hour|Location is: Amtrak Station|2|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Happy Hour|Location is: Amtrak Station|3|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Happy Hour|Location is: Amtrak Station|4|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Young People_s Mtg|Location is: Amtrak Station|4|19:00:00|20:00:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Happy Hour|Location is: Amtrak Station|5|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Happy Hour|Location is: Amtrak Station|6|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Happy Hour|Location is: Amtrak Station|7|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Men_s Big Book Study|Location is: Amtrak Station|1|07:30:00|08:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Happy Hour- Men's|Location is: Amtrak Station|1|09:00:00|10:00:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Sunday Dialogue|Location is: Amtrak Station|1|17:30:00|18:30:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
Young People_s Mtg|Location is: Amtrak Station|1|19:00:00|20:00:00|1 Santa Fe Ave., FLAGSTAFF, NM 86001|35.19968800000001|-111.65589620000003
11th Step|Location is: 11th Step|3|19:00:00|20:00:00|Info @928-699-0960, FLAGSTAFF, NM |34.5199402|-105.87009009999997
Agape Beginners|Location is: Friends Church|7|09:00:00|10:00:00|402 S. Beaver St., FLAGSTAFF, NM 86001|35.193104|-111.651992
Agape Group|Location is: Friends Church|7|09:00:00|10:00:00|402 S. Beaver St., FLAGSTAFF, NM 86001|35.193104|-111.651992
Step Study|Location is: Friends Church|1|18:00:00|19:00:00|402 S. Beaver St., FLAGSTAFF, NM 86001|35.193104|-111.651992
Westside Smokeless|Location is: Federated Church|2|19:00:00|20:00:00|400 W. Aspen Ave., FLAGSTAFF, NM 86001|35.200091|-111.65320780000002
Westside Beginners|Location is: Federated Church|3|17:30:00|18:30:00|400 W. Aspen Ave., FLAGSTAFF, NM 86001|35.200091|-111.65320780000002
Women_s BB Study|Location is: Federated Church|6|18:00:00|19:00:00|400 W. Aspen Ave., FLAGSTAFF, NM 86001|35.200091|-111.65320780000002
Young People|Location is: Unity club|6|20:00:00|21:00:00|102 East 3rd Street CO, loveland, NM 80537|40.394137|-105.07586100000003
The Oxford Group|Location is: Unitarian Church|2|20:00:00|21:00:00|929 15th Street, Greeley, NM 80631|40.41602|-104.69396699999999
Lawton Original Group (LOG)|Location is: 1204 F Avenue|1|06:00:00|07:00:00|Lawton, OK, lawton, NM |34.6035669|-98.39592909999999
NEW LIFE GROUP|Location is: NEW LIFE GROUP|1|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP|Location is: NEW LIFE GROUP|2|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP|Location is: NEW LIFE GROUP|3|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP|Location is: NEW LIFE GROUP|4|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP|Location is: NEW LIFE GROUP|5|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP|Location is: NEW LIFE GROUP|6|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP|Location is: NEW LIFE GROUP|7|08:30:00|09:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 5|Location is: NEW LIFE GROUP|1|11:00:00|12:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 2|Location is: NEW LIFE GROUP|2|12:00:00|13:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 2|Location is: NEW LIFE GROUP|3|12:00:00|13:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 2|Location is: NEW LIFE GROUP|4|12:00:00|13:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 2|Location is: NEW LIFE GROUP|5|12:00:00|13:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 2|Location is: NEW LIFE GROUP|6|12:00:00|13:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 2|Location is: NEW LIFE GROUP|7|12:00:00|13:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|1|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|2|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|3|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|4|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|5|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|6|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 3|Location is: NEW LIFE GROUP|7|17:30:00|18:30:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|1|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|2|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|3|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|4|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|5|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|6|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
NEW LIFE GROUP 4|Location is: NEW LIFE GROUP|7|20:00:00|21:00:00|1406 BEVERLY, WICHITA FALLS, NM 76309|33.8954726|-98.54463599999997
PHEONIX GROUP 2|Location is: PHEONIX GROUP|3|12:00:00|13:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|1|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|2|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|3|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|4|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|5|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|6|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
PHEONIX GROUP|Location is: PHEONIX GROUP|7|20:00:00|21:00:00|FRENCH QUARTER #208, WICHITA FALLS, NM |34.5199402|-105.87009009999997
SALVATION ARMY|Location is: SALVATION ARMY|4|18:00:00|19:00:00|403 7TH ST, WICHITA FALLS, NM 76301|33.9151451|-98.4885112
GROUP ONE 5|Location is: GROUP ONE|1|08:30:00|09:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 5|Location is: GROUP ONE|7|08:30:00|09:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|1|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|2|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|3|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|4|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|5|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|6|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE|Location is: GROUP ONE|7|12:00:00|13:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 2|Location is: GROUP ONE|2|17:30:00|18:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 2|Location is: GROUP ONE|3|17:30:00|18:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 2|Location is: GROUP ONE|4|17:30:00|18:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 2|Location is: GROUP ONE|5|17:30:00|18:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 2|Location is: GROUP ONE|6|17:30:00|18:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 2|Location is: GROUP ONE|7|17:30:00|18:30:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|1|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|2|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|3|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|4|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|5|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|6|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 3|Location is: GROUP ONE|7|20:00:00|21:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
GROUP ONE 4|Location is: GROUP ONE|6|22:00:00|23:00:00|5103-A JACKSBORO HWY, WICHITA FALLS, NM 76302|33.85406|-98.49456199999997
SEDONA CHURCH OF THE ROCKS|Location is: SEDONA CHURCH OF THE ROCKS|2|14:00:00|15:00:00|BOWSTRING DR. AND HWY 179, SEDONA, NM |34.5199402|-105.87009009999997
THE BOOK GROUP|Location is: SEDONA WINDS BUILDING|3|07:30:00|08:30:00|405 JACKS CANYON, OAK CREEK, NM 86351|34.7566841|-111.73761780000001
SENIORS IN SOBRIETY|Location is: SEDONA WINDS BUILDING|5|07:30:00|08:30:00|405 JACKS CANYON, OAK CREEK, NM 86351|34.7566841|-111.73761780000001
ACCEPTANCE GROUP|Location is: ACCEPTANCE GROUP|2|20:00:00|21:00:00|HWY 179, SEDONA, NM 86336|34.8905205|-111.80916250000001
ACCEPTANCE GROUP|Location is: ACCEPTANCE GROUP|5|12:00:00|13:00:00|HWY 179, SEDONA, NM 86336|34.8905205|-111.80916250000001
ACCEPTANCE GROUP|Location is: ACCEPTANCE GROUP|6|20:00:00|21:00:00|HWY 179, SEDONA, NM 86336|34.8905205|-111.80916250000001
12 AND 12 GROUP|Location is: UNITED METHODIST CHURCH|2|19:00:00|20:00:00|110 INDIAN CLIFFS ROAD, OAK CREEK, NM 86336|34.8905205|-111.80916250000001
LIVING SOBER|Location is: UNITED METHODIST CHURCH|5|20:30:00|21:30:00|110 INDIAN CLIFFS ROAD, OAK CREEK, NM 86336|34.8905205|-111.80916250000001
H.O.W. Group|Location is: Old Airport|2|19:00:00|20:00:00|on Sage Street between Aero Avenue and 10th Avenue, Page, NM 86040|36.7597999|-111.3798928
H.O.W. Group|Location is: Old Airport|4|19:00:00|20:00:00|on Sage Street between Aero Avenue and 10th Avenue, Page, NM 86040|36.7597999|-111.3798928
H.O.W. Group|Location is: Old Airport|6|19:00:00|20:00:00|on Sage Street between Aero Avenue and 10th Avenue, Page, NM 86040|36.7597999|-111.3798928
H.O.W. Group|Location is: Old Airport|7|19:00:00|20:00:00|on Sage Street between Aero Avenue and 10th Avenue, Page, NM 86040|36.7597999|-111.3798928
GO FOR IT|Location is: Alano Club|2|19:30:00|20:30:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
SEDONA READER|Location is: Alano Club|2|11:00:00|12:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
MENS STAG|Location is: Alano Club|2|20:00:00|21:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
GO FOR IT|Location is: Alano Club|3|20:00:00|21:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
BIG BOOK DISCUSSION|Location is: Alano Club|3|17:15:00|18:15:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
HIGHER POWER GROUP|Location is: Alano Club|3|06:45:00|07:45:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
GO FOR IT|Location is: Alano Club|4|17:15:00|18:15:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
MENS STAG|Location is: Alano Club|4|12:00:00|13:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
RED ROCKERS|Location is: Alano Club|4|06:45:00|07:45:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
HAPPY GROUP|Location is: Alano Club|4|12:00:00|13:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
GO FOR IT|Location is: Alano Club|5|19:00:00|20:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
CLEAR THE AIR|Location is: Alano Club|5|17:15:00|18:15:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
HIGHER POWER|Location is: Alano Club|5|19:00:00|20:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
GO FOR IT|Location is: Alano Club|6|06:45:00|07:45:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
BEGINNERS|Location is: Alano Club|6|06:45:00|07:45:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
SERENITY ACRES|Location is: Alano Club|6|12:00:00|13:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
SEDONA REFLECTIONS|Location is: Alano Club|7|17:15:00|18:15:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
BEGINNERS|Location is: Alano Club|7|21:00:00|22:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
SERENITY ON THE ROCKS|Location is: Alano Club|7|08:00:00|09:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
HAPPY GROUP|Location is: Alano Club|7|10:00:00|11:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
AS BILL SEES IT|Location is: Alano Club|1|13:00:00|14:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
FEELIG FREE GROUP|Location is: Alano Club|1|16:30:00|17:30:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
60 MINUTE GROUP|Location is: Alano Club|1|20:00:00|21:00:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
CANDLELIGHT|Location is: Alano Club|1|19:30:00|20:30:00|44 Stutz Bearcat Drive, Sedona, NM 86336|34.8622129|-111.803834
LIONS CLUB|Location is: LIONS CLUB|6|20:00:00|21:00:00|125 S HUACHUCA BLVD, SIERRA VISTA, NM 85616|31.6252282|-110.3357732
RIMROCK RECOVERY GROUP|Location is: BAPTIST CHURCH|2|17:30:00|18:30:00|4750 N DRIFTING SANDS ROAD, RIMROCK, NM 86335|34.63776|-111.79411099999999
RIMROCK RECOVERY GROUP 2|Location is: BAPTIST CHURCH|3|07:15:00|08:15:00|4750 N DRIFTING SANDS ROAD, RIMROCK, NM 86335|34.63776|-111.79411099999999
RIMROCK RECOVERY GROUP|Location is: BAPTIST CHURCH|6|17:30:00|18:30:00|4750 N DRIFTING SANDS ROAD, RIMROCK, NM 86335|34.63776|-111.79411099999999
RIMROCK RECOVERY GROUP 3|Location is: BAPTIST CHURCH|6|17:00:00|18:00:00|4750 N DRIFTING SANDS ROAD, RIMROCK, NM 86335|34.63776|-111.79411099999999
RIMROCK RECOVERY GROUP 4|Location is: BAPTIST CHURCH|1|18:00:00|19:00:00|4750 N DRIFTING SANDS ROAD, RIMROCK, NM 86335|34.63776|-111.79411099999999
SLOW AND SIMPLE|Location is: SLOW AND SIMPLE|5|17:30:00|18:30:00|1201 E FRY BLVD, SIERRA VISTA, NM 85635|31.55514749999999|-110.28615660000003
SUNDAY MORNING BREAKFAST MTG|Location is: SLOW AND SIMPLE|1|09:30:00|10:30:00|1201 E FRY BLVD, SIERRA VISTA, NM 85635|31.55514749999999|-110.28615660000003
GOOD NEIGHBOR ALLIANCE|Location is: GOOD NEIGHBOR ALLIANCE|2|19:30:00|20:30:00|420 N 7TH STREET, SIERRA VISTA, NM 85635|31.559332|-110.29209259999999
SIERRA VISTA|Location is: SIERRA VISTA|2|18:00:00|19:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|2|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|3|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|4|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|5|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|6|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|7|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
SIERRA VISTA 2|Location is: SIERRA VISTA|1|20:00:00|21:00:00|4 FAB AVE, SIERRA VISTA, NM 85635|31.55440949999999|-110.30285070000002
HIGH NOON GROUP|Location is: SERENITY CLUB|2|12:00:00|13:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
HWY 92 GROUP|Location is: SERENITY CLUB|2|19:00:00|20:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
HIGH NOON GROUP|Location is: SERENITY CLUB|3|12:00:00|13:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
HWY 92 GROUP 2|Location is: SERENITY CLUB|3|18:00:00|19:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
HWY 92 GROUP|Location is: SERENITY CLUB|3|19:00:00|20:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
HIGH NOON GROUP|Location is: SERENITY CLUB|4|12:00:00|13:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
HWY 92 GROUP 2|Location is: SERENITY CLUB|4|18:00:00|19:00:00|5049 S HWY 92, SIERRA VISTA, NM 85650|35.3826255|-106.17073399999998
